type,elems,lat,lon,alt,kjName,knName,enName,amdno,pref
C,11112000,35.663333333333334,138.725,394,勝沼,カツヌマ,Katsunuma,49151,山梨県
C,11112010,35.608333333333334,138.93833333333333,364,大月,オオツキ,Otsuki,49161,山梨県
C,01000000,35.62,139.105,187,上野原,ウエノハラ,Uenohara,49172,
C,01000000,35.56166666666667,138.44833333333332,295,富士川,フジカワ,Fujikawa,49187,
C,11112000,35.528333333333336,138.615,552,古関,フルセキ,Furuseki,49196,山梨県
C,11112000,35.46666666666667,138.44166666666666,226,切石,キリイシ,Kiriishi,49236,山梨県
B,11111111,35.5,138.76,860,河口湖,カワグチコ,Lake Kawaguchi,49251,山梨県
C,11112000,35.43666666666667,138.83666666666667,992,山中,ヤマナカ,Yamanaka,49256,山梨県
C,11112010,35.288333333333334,138.445,141,南部,ナンブ,Nanbu,49316,山梨県
C,01000000,35.31166666666667,138.57833333333335,530,白糸,シライト,Shiraito,50056,
F,10001011,35.36,138.72666666666666,3775,富士山,フジサン,Mt.Fuji,50066,
C,11112010,35.21666666666667,138.22166666666666,755,井川,イカワ,Ikawa,50106,静岡県
C,01000000,35.20666666666666,138.36833333333334,585,有東木,ウトウギ,Utogi,50112,
C,11112010,35.305,138.92666666666668,472,御殿場,ゴテンバ,Gotenba,50136,静岡県
C,11112010,35.185,138.66333333333333,66,富士,フジ,Fuji,50196,静岡県
B,11111011,35.11333333333334,138.925,21,三島,ミシマ,Mishima,50206,静岡県
C,11110000,35.115,139.08333333333334,144,熱海伊豆山,アタミイズサン,Atamiizusan,50211,静岡県
C,11112010,35.056666666666665,137.76166666666666,150,佐久間,サクマ,Sakuma,50226,静岡県
C,01000000,35.01166666666666,137.945,486,春野,ハルノ,Haruno,50232,
C,11112010,35.10166666666667,138.12833333333333,290,川根本町,カワネホンチョウ,Kawane-Honcho,50241,静岡県
C,01000000,35.04833333333333,138.24666666666667,160,鍵穴,カギアナ,Kagiana,50247,
C,11112010,35.053333333333335,138.52166666666668,3,清水,シミズ,Shimizu,50261,静岡県
B,11111011,35.045,139.09166666666667,67,網代,アジロ,Ajiro,50281,静岡県
C,01000000,34.958333333333336,137.73333333333332,375,熊,クマ,Kuma,50296,
C,01000000,34.975,138.19666666666666,415,高根山,タカネサン,Mt.Takane,50317,
A,11111111,34.975,138.40333333333334,14,静岡,シズオカ,Shizuoka,50331,静岡県
C,01000000,34.80166666666667,137.55666666666667,2,三ヶ日,ミッカビ,Mikkabi,50371,
C,11112010,34.89,137.81333333333333,61,天竜,テンリュウ,Tenryu,50386,静岡県
C,01000000,34.895,137.94,114,三倉,ミクラ,Mikura,50391,
C,01000000,34.876666666666665,138.76166666666666,92,土肥,トイ,Toi,50416,
C,01000000,34.9,138.925,165,湯ケ島,ユガシマ,Yugashima,50426,
C,01000000,34.87166666666667,139.02333333333334,1066,天城山,アマギサン,Mt.Amagi,50427,
B,11111011,34.75333333333333,137.71166666666667,46,浜松,ハママツ,Hamamatsu,50456,静岡県
C,01000000,34.76833333333333,137.995,32,掛川,カケガワ,Kakegawa,50466,
C,11112010,34.785,138.13833333333332,191,菊川牧之原,キクガワマキノハラ,Kikugawa-Makinohara,50476,静岡県
C,11110000,34.795,138.18833333333333,132,静岡空港,シズオカクウコウ：静岡空港,Shizuoka Airport,50477,静岡県
C,11112010,34.755,138.78333333333333,4,松崎,マツザキ,Matsuzaki,50491,静岡県
C,11112010,34.781666666666666,139.04833333333335,130,稲取,イナトリ,Inatori,50506,静岡県
C,11112010,34.69166666666667,137.88,1,磐田,イワタ,Iwata,50536,静岡県
B,11111011,34.60333333333333,138.21333333333334,45,御前崎,オマエザキ,Omaezaki,50551,静岡県
B,11111011,34.60333333333333,138.84166666666667,52,石廊崎,イロウザキ,Irozaki,50561,静岡県
C,01000000,35.29833333333333,136.85333333333332,11,一宮,イチノミヤ,Ichinomiya,51011,
C,11112010,35.21666666666667,136.69833333333332,5,愛西,アイサイ,Aisai,51031,愛知県
C,01000000,35.22833333333333,137.285,290,小原,オバラ,Obara,51056,
C,11112010,35.211666666666666,137.50666666666666,505,稲武,イナブ,Inabu,51071,愛知県
C,01000000,35.22,137.66,1216,茶臼山,チャウスヤマ,Mt. Chyausu,51077,
C,01000000,35.13666666666666,136.79166666666666,2,蟹江,カニエ,Kanie,51096,
A,11111111,35.166666666666664,136.965,51,名古屋,ナゴヤ,Nagoya,51106,愛知県
C,11112010,35.13166666666667,137.17666666666668,75,豊田,トヨタ,Toyota,51116,愛知県
C,11112010,34.995,136.94333333333333,32,大府,オオブ,Obu,51216,愛知県
C,01000000,35.07833333333333,137.41333333333333,613,阿蔵,アゾウ,Azo,51192,
C,11112010,34.91833333333334,137.19333333333333,47,岡崎,オカザキ,Okazaki,51226,愛知県
C,01000000,34.97666666666667,137.425,532,作手,ツクデ,Tsukude,51241,
C,11112010,34.906666666666666,137.51833333333335,53,新城,シンシロ,Shinshiro,51247,愛知県
C,11110000,34.858333333333334,136.805,4,セントレア,セントレア：中部国際空港,Centrair,51261,愛知県
C,01000000,34.81166666666667,137.02833333333334,12,一色,イッシキ,Isshiki,51271,
C,11112010,34.845,137.21666666666667,55,蒲郡,ガマゴオリ,Gamagori,51281,愛知県
C,11112010,34.74,136.93833333333333,16,南知多,ミナミチタ,Minamichita,51311,愛知県
C,11112010,34.75,137.34166666666667,3,豊橋,トヨハシ,Toyohashi,51331,愛知県
B,11111011,34.62833333333333,137.09333333333333,6,伊良湖,イラコ,Irako,51346,愛知県
C,01000000,34.626666666666665,137.22166666666666,45,田原,タハラ,Tahara,51356,
C,11112100,36.305,137.1,471,河合,カワイ,Kawai,52041,岐阜県
C,11112100,36.321666666666665,137.30833333333334,455,神岡,カミオカ,Kamioka,52051,岐阜県
C,11112100,36.27333333333333,136.89666666666668,478,白川,シラカワ,Shirakawa,52081,岐阜県
C,11112000,36.248333333333335,137.50333333333333,765,栃尾,トチオ,Tochio,52111,岐阜県
C,01000000,36.14666666666667,136.90833333333333,640,御母衣,ミボロ,Miboro,52131,
C,01000000,36.18,137.045,740,清見,キヨミ,Kiyomi,52137,
B,11111111,36.155,137.25333333333333,560,高山,タカヤマ,Takayama,52146,岐阜県
C,01000000,36.18666666666667,137.37166666666667,910,丹生川,ニュウカワ,Nyukawa,52152,
C,01000000,36.01,136.89333333333335,885,ひるがの,ヒルガノ,Hirugano,52173,
C,11112000,36.06,137.035,1015,六厩,ムマヤ,Mumaya,52181,岐阜県
C,01000000,36.035,137.26,880,船山,フナヤマ,Mt.Funayama,52192,
C,11112000,36.015,137.38833333333332,930,宮之前,ミヤノマエ,Miyanomae,52196,岐阜県
C,11112110,35.92333333333333,136.83166666666668,430,長滝,ナガタキ,Nagataki,52221,岐阜県
C,11112010,35.888333333333335,137.20666666666668,425,萩原,ハギワラ,Hagiwara,52286,岐阜県
C,01000000,35.723333333333336,136.78333333333333,351,関市板取,セキシイタドリ,"Itadori, Seki City",52321,
C,11112000,35.75666666666667,136.97833333333332,271,八幡,ハチマン,Hachiman,52331,岐阜県
C,11112000,35.763333333333335,137.28833333333333,450,宮地,ミヤジ,Miyaji,52346,岐阜県
C,11112110,35.638333333333335,136.60166666666666,190,樽見,タルミ,Tarumi,52381,岐阜県
C,11112000,35.66166666666667,137.16,233,金山,カナヤマ,Kanayama,52406,岐阜県
C,01000000,35.66166666666667,137.42666666666668,461,付知,ツケチ,Tsukechi,52421,
C,11112000,35.555,136.91,68,美濃,ミノ,Mino,52461,岐阜県
C,01000000,35.515,137.23,650,伽藍,ガラン,Garan,52476,
C,11112000,35.598333333333336,137.31833333333333,517,黒川,クロカワ,Kurokawa,52482,岐阜県
C,11112000,35.485,136.56666666666666,45,揖斐川,イビガワ,Ibigawa,52511,岐阜県
C,11112000,35.445,137.005,74,美濃加茂,ミノカモ,Minokamo,52536,岐阜県
C,11112000,35.446666666666665,137.40333333333334,315,恵那,エナ,Ena,52556,岐阜県
C,11112000,35.47666666666667,137.48666666666668,378,中津川,ナカツガワ,Nakatsugawa,52557,岐阜県
C,11112110,35.36333333333334,136.46666666666667,130,関ケ原,セキガハラ,Sekigahara,52571,岐阜県
C,11112000,35.346666666666664,136.62,6,大垣,オオガキ,Ogaki,52581,岐阜県
A,11111111,35.4,136.76166666666666,13,岐阜,ギフ,Gifu,52586,岐阜県
C,11112000,35.346666666666664,137.10833333333332,120,多治見,タジミ,Tajimi,52606,岐阜県
C,01000000,35.24666666666667,136.45833333333334,193,上石津,カミイシヅ,Kamiishizu,52642,
C,01000000,35.14333333333333,136.53833333333333,125,北勢,ホクセイ,Hokusei,53016,
C,11112010,35.05,136.69333333333333,3,桑名,クワナ,Kuwana,53041,三重県
B,11111011,34.94,136.58,55,四日市,ヨッカイチ,Yokkaichi,53061,三重県
C,11112010,34.87,136.45333333333335,70,亀山,カメヤマ,Kameyama,53091,三重県
B,11111011,34.76166666666667,136.14166666666668,159,上野,ウエノ,Ueno,53112,三重県
C,01000000,34.725,136.30833333333334,810,笠取山,カサトリヤマ,Mt.Kasatori,53121,
A,11111111,34.733333333333334,136.51833333333335,3,津,ツ,Tsu,53133,三重県
C,01000000,34.626666666666665,136.10833333333332,226,名張,ナバリ,Nabari,53141,
C,01000000,34.625,136.32166666666666,60,白山,ハクサン,Hakusan,53151,
C,11112010,34.528333333333336,136.665,10,小俣,オバタ,Obata,53196,三重県
C,11112010,34.44833333333333,136.39,120,粥見,カユミ,Kayumi,53231,三重県
C,11112010,34.48166666666667,136.825,2,鳥羽,トバ,Toba,53257,三重県
C,01000000,34.32333333333333,136.48833333333334,560,藤坂峠,フジサカトウゲ,Fujisaka Pass,53287,
C,11112010,34.345,136.68166666666667,6,南伊勢,ミナミイセ,Minami-Ise,53296,三重県
C,01000000,34.30833333333333,136.87333333333333,31,阿児,アゴ,Ago,53307,
C,01000000,34.278333333333336,136.20833333333334,205,宮川,ミヤガワ,Miyagawa,53321,
C,11112010,34.208333333333336,136.32666666666665,3,紀伊長島,キイナガシマ,Kii-Nagashima,53326,三重県
B,11111011,34.068333333333335,136.19333333333333,15,尾鷲,オワセ,Owase,53378,三重県
C,11112010,33.931666666666665,136.13833333333332,23,熊野新鹿,クマノアタシカ,Kumano-Atashika,53401,三重県
C,01000000,33.85166666666667,135.98,130,御浜,ミハマ,Mihama,53416,
C,11112000,38.465,139.25333333333333,4,粟島,アワシマ,Awashima Island,54012,新潟県
C,11112000,38.33,138.51166666666666,58,弾崎,ハジキザキ,Hajikizaki,54041,新潟県
C,01000000,38.33,139.60333333333332,85,高根,タカネ,Takane,54056,
C,11112010,38.22666666666667,139.47833333333332,10,村上,ムラカミ,Murakami,54086,新潟県
C,01000000,38.24666666666667,139.605,45,三面,ミオモテ,Miomote,54097,
B,11111111,38.028333333333336,138.24,6,相川,アイカワ,Aikawa,54157,新潟県
C,11112000,38.07333333333333,138.44,2,両津,リョウツ,Ryotsu,54166,新潟県
C,11112000,38.07666666666667,139.38833333333332,14,中条,ナカジョウ,Nakajo,54181,新潟県
C,11112100,38.09166666666667,139.56333333333333,33,下関,シモセキ,Shimoseki,54191,新潟県
A,11111111,37.89333333333333,139.01833333333335,4,新潟,ニイガタ,Niigata,54232,新潟県
C,11110100,37.955,139.11166666666668,1,松浜,マツハマ：新潟空港,Matsuhama,54236,新潟県
C,11112000,37.84166666666667,138.31333333333333,11,羽茂,ハモチ,Hamochi,54271,新潟県
C,11112110,37.791666666666664,139.08666666666667,3,新津,ニイツ,Niitsu,54296,新潟県
C,01000000,37.833333333333336,139.23666666666668,9,瓢湖,ヒョウコ,Hyoko,54301,
C,01000000,37.835,139.415,135,赤谷,アカダニ,Akadani,54311,
C,11112000,37.76833333333333,138.91333333333333,2,巻,マキ,Maki,54341,新潟県
C,11112000,37.64,138.76666666666668,44,寺泊,テラドマリ,Teradomari,54387,新潟県
C,11112000,37.64,138.955,9,三条,サンジョウ,Sanjo,54396,新潟県
C,01000000,37.696666666666665,139.18833333333333,25,村松,ムラマツ,Muramatsu,54406,
C,11112100,37.67166666666667,139.44666666666666,100,津川,ツガワ,Tsugawa,54421,新潟県
C,01000000,37.58,139.14,125,宮寄上,ミヤヨリカミ,Miyayorikami,54462,
C,01000000,37.55,139.37,200,室谷,ムロヤ,Muroya,54472,
C,11112100,37.45,138.82333333333332,23,長岡,ナガオカ,Nagaoka,54501,新潟県
C,01000000,37.475,138.99166666666667,83,栃尾,トチオ,Tochio,54506,
C,11112110,37.35166666666667,138.55333333333334,7,柏崎,カシワザキ,Kashiwazaki,54541,新潟県
C,11112100,37.346666666666664,139.04333333333332,222,守門,スモン,Sumon,54566,新潟県
C,11112010,37.225,138.325,13,大潟,オオガタ,Ogata,54586,新潟県
C,01000000,37.291666666666664,138.70166666666665,83,小国,オグニ,Oguni,54606,
C,11112100,37.22666666666667,138.96333333333334,98,小出,コイデ,Koide,54616,新潟県
C,01000000,37.205,139.06166666666667,240,大湯,オオユ,Oyu,54621,
B,11111111,37.10666666666667,138.24666666666667,13,高田,タカダ,Takada,54651,新潟県
C,11112100,37.10666666666667,138.45666666666668,126,安塚,ヤスヅカ,Yasuzuka,54661,新潟県
C,01000000,37.2,138.51666666666668,206,川谷,カワダニ,Kawadani,54666,
C,01000000,37.13166666666667,138.60666666666665,210,松代,マツダイ,Matsudai,54671,
C,11112100,37.14333333333333,138.72666666666666,170,十日町,トオカマチ,Tokamachi,54676,新潟県
C,11112000,37.04333333333334,137.875,8,糸魚川,イトイガワ,Itoigawa,54711,新潟県
C,11112100,37.083333333333336,138.02333333333334,55,能生,ノウ,Nou,54721,新潟県
C,01000000,37.03,138.34333333333333,255,筒方,ドウガタ,Dogata,54737,
C,01000000,37.038333333333334,138.84666666666666,195,塩沢,シオザワ,Shiozawa,54761,
C,11112100,36.93333333333333,138.22166666666666,350,関山,セキヤマ,Sekiyama,54816,新潟県
C,11112100,36.99666666666667,138.68333333333334,452,津南,ツナン,Tsunan,54836,新潟県
C,11112100,36.94166666666667,138.81,340,湯沢,ユザワ,Yuzawa,54841,新潟県
C,01000000,36.88,137.86666666666667,281,平岩,ヒライワ,Hiraiwa,54876,
C,01000000,36.89,138.275,633,樽本,タルモト,Tarumoto,54892,
C,11112110,36.93666666666667,137.56333333333333,43,朝日,アサヒ,Asahi,55022,富山県
C,11112100,36.86333333333333,136.96,7,氷見,ヒミ,Himi,55041,富山県
C,11112110,36.821666666666665,137.42833333333334,48,魚津,ウオヅ,Uozu,55056,富山県
C,01000000,36.846666666666664,137.55666666666667,160,宇奈月,ウナヅキ,Unazuki,55063,
B,11111111,36.791666666666664,137.055,12,伏木,フシキ,Fushiki,55091,富山県
A,11111111,36.708333333333336,137.20166666666665,9,富山,トヤマ,Toyama,55102,富山県
C,11112110,36.61,136.955,69,砺波,トナミ,Tonami,55141,富山県
C,11110100,36.64833333333333,137.18666666666667,24,秋ヶ島,アキガシマ：富山空港,Akigashima,55151,富山県
C,01000000,36.608333333333334,137.28333333333333,128,大山,オオヤマ,Oyama,55156,
C,11112000,36.67,137.42333333333335,296,上市,カミイチ,Kamiichi,55166,富山県
C,11112000,36.545,136.87166666666667,91,南砺高宮,ナントタカミヤ,Nanto-Takamiya,55191,富山県
C,11112010,36.57,137.15833333333333,124,八尾,ヤツオ,Yatsuo,55206,富山県
C,01000000,36.57666666666667,137.385,379,立山芦峅,タテヤマアシクラ,Tateyama-Ashikura,55217,
C,01000000,36.43,136.94166666666666,357,五箇山,ゴカヤマ,Gokayama,55252,
C,01000100,36.473333333333336,137.23666666666668,215,猪谷,イノタニ,Inotani,55267,
C,11112110,37.446666666666665,137.28666666666666,4,珠洲,スズ,Suzu,56036,石川県
B,11111111,37.39,136.895,5,輪島,ワジマ,Wajima,56052,石川県
C,01000000,37.26166666666666,136.72833333333332,11,門前,モンゼン,Monzen,56081,
C,11110000,37.29333333333334,136.96166666666667,219,三井,ミイ：能登空港,Mii,56093,石川県
C,11112010,37.14333333333333,136.725,6,志賀,シカ,Shika,56116,石川県
C,11112110,37.03,136.99166666666667,58,七尾,ナナオ,Nanao,56146,石川県
C,11112010,36.89333333333333,136.77666666666667,15,羽咋,ハクイ,Hakui,56176,石川県
C,11112000,36.711666666666666,136.69166666666666,42,かほく,カホク,Kahoku,56186,石川県
C,01000000,36.788333333333334,136.76833333333335,90,宝達志水,ホウダツシミズ,Hodatsu-Shimizu,56192,
A,11111111,36.58833333333333,136.63333333333333,6,金沢,カナザワ,Kanazawa,56227,石川県
C,01000000,36.52,136.745,420,医王山,イオウゼン,Mt Io,56232,
C,11112000,36.38166666666667,136.435,3,小松,コマツ,Komatsu,56276,石川県
C,11112100,36.39666666666667,136.62,136,白山河内,ハクサンカワチ,Hakusan-kawachi,56286,石川県
C,11112100,36.26166666666666,136.39666666666668,65,加賀中津原,カガナカツハラ,Kaga-Nakatsuhara,56301,石川県
C,01000000,36.18,136.625,470,白山白峰,ハクサンシラミネ,Hakusan-Shiramine,56346,
C,01000000,37.85,136.91833333333332,8,舳倉島,ヘグラジマ,Hegurajima Island,56401,
C,11112000,36.24333333333333,136.17333333333335,34,三国,ミクニ,Mikuni,57001,福井県
C,11110000,36.141666666666666,136.22333333333333,5,春江,ハルエ：福井空港,Harue,57026,福井県
C,11112010,36.01166666666666,135.99,30,越廼,コシノ,Koshino,57051,福井県
A,11111111,36.055,136.22166666666666,9,福井,フクイ,Fukui,57066,福井県
C,01000000,35.998333333333335,136.35833333333332,70,美山,ミヤマ,Miyama,57071,
C,11112000,36.038333333333334,136.52166666666668,196,勝山,カツヤマ,Katsuyama,57082,福井県
C,01000100,35.905,136.17333333333335,32,武生,タケフ,Takefu,57106,
C,11112100,35.971666666666664,136.49666666666667,182,大野,オオノ,Ohno,57121,福井県
C,01000100,35.90833333333333,136.66833333333332,436,九頭竜,クズリュウ,Kuzuryu,57176,
C,11112100,35.766666666666666,136.2,128,今庄,イマジョウ,Imajo,57206,福井県
B,11111111,35.653333333333336,136.06166666666667,2,敦賀,ツルガ,Tsuruga,57248,福井県
C,11112000,35.6,135.91666666666666,10,美浜,ミハマ,Mihama,57286,福井県
C,01000000,35.48,135.61666666666667,3,大飯,オオイ,Oi,57311,
C,11112110,35.483333333333334,135.78166666666667,10,小浜,オバマ,Obama,57317,福井県
C,01000100,35.58166666666666,136.18833333333333,220,柳ケ瀬,ヤナガセ,Yanagase,60026,
C,11112110,35.41166666666667,136.02833333333334,88,今津,イマヅ,Imazu,60051,滋賀県
C,11112010,35.42333333333333,136.24166666666667,95,長浜,ナガハマ,Nagahama,60061,滋賀県
C,01000000,35.30833333333333,135.83,380,朽木平良,クツキヘラ,Kutsuki-Hera,60081,
C,11112110,35.38333333333333,136.34333333333333,147,米原,マイバラ,Maibara,60102,滋賀県
C,11112010,35.235,135.95666666666668,90,南小松,ミナミコマツ,Minami-Komatsu,60116,滋賀県
A,11111111,35.275,136.24333333333334,87,彦根,ヒコネ,Hikone,60131,滋賀県
C,01000000,35.126666666666665,136.09166666666667,90,近江八幡,オウミハチマン,Omi-Hachiman,60161,
C,11112010,35.06166666666667,136.19,128,東近江,ヒガシオウミ,Higashi-Omi,60196,滋賀県
C,11112110,34.99166666666667,135.91166666666666,86,大津,オオツ,Otsu,60216,滋賀県
C,11112010,34.913333333333334,136.08,265,信楽,シガラキ,Shigaraki,60226,滋賀県
C,11112010,34.93833333333333,136.27833333333334,248,土山,ツチヤマ,Tsuchiyama,60236,滋賀県
C,11112010,35.736666666666665,135.08666666666667,42,間人,タイザ,Taiza,61001,京都府
C,01000100,35.61833333333333,135.07166666666666,23,峰山,ミネヤマ,Mineyama,61031,
C,11112010,35.55,135.235,2,宮津,ミヤヅ,Miyazu,61076,京都府
B,11111111,35.45,135.31666666666666,2,舞鶴,マイヅル,Maizuru,61111,京都府
C,01000000,35.41833333333334,135.08666666666667,223,坂浦,サカウラ,Sakaura,61096,
C,01000000,35.38166666666667,135.45333333333335,175,睦寄,ムツヨリ,Mutsuyori,61151,
C,11112010,35.31166666666667,135.11333333333334,17,福知山,フクチヤマ,Fukuchiyama,61187,京都府
C,01000000,35.21666666666667,135.23166666666665,105,三和,ミワ,Miwa,61192,
C,01000000,35.29666666666667,135.315,87,綾部山家,アヤベヤマガ,Ayabe-Yamaga,61196,
C,01000000,35.26,135.395,95,本庄,ホンジョウ,Honjo,61201,
C,11112110,35.275,135.55,200,美山,ミヤマ,Miyama,61206,京都府
C,01000000,35.17666666666667,135.42,150,須知,シュウチ,Shuchi,61241,
C,11112010,35.108333333333334,135.455,134,園部,ソノベ,Sonobe,61242,京都府
C,01000000,35.181666666666665,135.66166666666666,260,京北,ケイホク,Keihoku,61251,
A,11111111,35.013333333333335,135.73166666666665,41,京都,キョウト,Kyoto,61286,京都府
C,01000000,34.93,135.67833333333334,71,長岡京,ナガオカキョウ,Nagaokakyo,61306,
C,11112010,34.83,135.76,20,京田辺,キョウタナベ,Kyotanabe,61326,京都府
C,11112010,34.94833333333333,135.455,235,能勢,ノセ,Nose,62016,大阪府
C,01000000,34.86,135.56,78,茨木,イバラキ,Ibaraki,62037,
C,11112010,34.80833333333333,135.67166666666665,26,枚方,ヒラカタ,Hirakata,62046,大阪府
C,11110000,34.78333333333333,135.43833333333333,12,豊中,トヨナカ：大阪国際空港,Toyonaka,62051,大阪府
A,11111111,34.681666666666665,135.51833333333335,23,大阪,オオサカ,Osaka,62078,大阪府
C,11112010,34.675,135.67666666666668,626,生駒山,イコマヤマ,Mt.Ikoma,62081,大阪府
C,11112010,34.555,135.485,20,堺,サカイ,Sakai,62091,大阪府
C,11110000,34.596666666666664,135.6,10,八尾,ヤオ：八尾空港,Yao,62096,大阪府
C,11110000,34.43333333333333,135.23166666666665,5,関空島,カンクウジマ：関西国際空港,Kanku Island,62101,大阪府
C,01000000,34.42333333333333,135.54333333333332,160,河内長野,カワチナガノ,Kawachi-Nagano,62111,
C,11112010,34.385,135.35,68,熊取,クマトリ,Kumatori,62131,大阪府
C,11112110,35.625,134.62666666666667,5,香住,カスミ,Kasumi,63016,兵庫県
C,01000000,35.528333333333336,134.48,233,温泉,オンセン,Onsen,63032,
B,11111111,35.535,134.82166666666666,3,豊岡,トヨオカ,Toyooka,63051,兵庫県
C,11112110,35.431666666666665,134.58333333333334,540,兎和野高原,ウワノコウゲン,Uwano Highlands,63071,兵庫県
C,01000000,35.33166666666666,134.665,150,大屋,オオヤ,Oya,63111,
C,01000000,35.39833333333333,134.74,183,八鹿,ヨウカ,Yoka,63116,
C,11112110,35.32333333333333,134.84833333333333,80,和田山,ワダヤマ,Wadayama,63121,兵庫県
C,11112010,35.166666666666664,134.79166666666666,320,生野,イクノ,Ikuno,63201,兵庫県
C,11112010,35.13666666666666,135.065,98,柏原,カイバラ,Kaibara,63216,兵庫県
C,01000000,35.016666666666666,134.36833333333334,120,佐用,サヨウ,Sayo,63241,
C,11112010,35.096666666666664,134.585,195,一宮,イチノミヤ,Ichinomiya,63251,兵庫県
C,11112010,34.95,134.74833333333333,72,福崎,フクサキ,Fukusaki,63321,兵庫県
C,11112010,34.998333333333335,134.99666666666667,72,西脇,ニシワキ,Nishiwaki,63331,兵庫県
C,01000000,35.025,135.29333333333332,330,後川,シツカワ,Shitsukawa,63346,
C,11112010,34.858333333333334,134.37333333333333,20,上郡,カミゴオリ,Kamigori,63366,兵庫県
B,11111011,34.83833333333333,134.67,38,姫路,ヒメジ,Himeji,63383,兵庫県
C,11112010,34.895,135.21166666666667,150,三田,サンダ,Sanda,63411,兵庫県
C,11112010,34.776666666666664,135.01333333333332,145,三木,ミキ,Miki,63461,兵庫県
C,01000000,34.75,135.335,38,西宮,ニシノミヤ,Nishinomiya,63477,
C,11112010,34.67166666666667,134.52666666666667,88,家島,イエシマ,Ieshima,63491,兵庫県
C,11112010,34.68666666666667,134.87666666666667,3,明石,アカシ,Akashi,63496,兵庫県
C,11110000,34.63166666666667,135.22333333333333,5,神戸空港,コウベクウコウ：神戸空港,Kobe Airport,63517,兵庫県
A,11111111,34.696666666666665,135.21166666666667,5,神戸,コウベ,Kobe,63518,兵庫県
C,11112010,34.46666666666667,134.84833333333333,5,郡家,グンゲ,Gunge,63551,兵庫県
B,11111011,34.31,134.84833333333333,69,洲本,スモト,Sumoto,63571,兵庫県
C,11112010,34.218333333333334,134.72,5,南淡,ナンダン,Nandan,63588,兵庫県
A,11111111,34.67333333333333,135.83666666666667,102,奈良,ナラ,Nara,64036,奈良県
C,11112010,34.605,135.95166666666665,468,針,ハリ,Hari,64041,奈良県
C,01000000,34.555,135.785,50,田原本,タワラモト,Tawaramoto,64056,
C,01000000,34.52166666666667,136.15833333333333,610,曽爾,ソニ,Soni,64076,
C,01000000,34.48833333333334,135.70333333333335,141,葛城,カツラギ,Katsuragi,64091,
C,11112010,34.48833333333334,135.93166666666667,349,大宇陀,オオウダ,Ouda,64101,奈良県
C,11112010,34.38,135.73,190,五條,ゴジョウ,Gojo,64127,奈良県
C,01000000,34.37833333333333,135.9,188,吉野,ヨシノ,Yoshino,64136,
C,01000000,34.27,135.88333333333333,840,天川,テンカワ,Tenkawa,64161,
C,11112010,34.13666666666666,136.005,334,上北山,カミキタヤマ,Kamikitayama,64206,奈良県
C,11112010,34.045,135.78666666666666,301,風屋,カゼヤ,Kazeya,64227,奈良県
C,01000000,34.00333333333333,135.96666666666667,249,下北山,シモキタヤマ,Shimokitayama,64236,
C,01000000,33.95333333333333,135.85666666666665,396,葛川,クズカワ,Kuzukawa,64262,
C,01000000,34.346666666666664,135.43666666666667,840,葛城山,カツラギサン,Mt.Katsuragi,65021,
C,11112010,34.31,135.52833333333334,142,かつらぎ,カツラギ,Katsuragi,65026,和歌山県
C,11112010,34.28,134.99833333333333,44,友ケ島,トモガシマ,Tomogashima Island,65036,和歌山県
A,11111111,34.22833333333333,135.16333333333333,14,和歌山,ワカヤマ,Wakayama,65042,和歌山県
C,11112010,34.221666666666664,135.59,801,高野山,コウヤサン,Koyasan,65061,和歌山県
C,01000000,34.035,135.18166666666667,8,湯浅,ユアサ,Yuasa,65106,
C,11112010,34.086666666666666,135.425,240,清水,シミズ,Shimizu,65121,和歌山県
C,01000000,34.04,135.56666666666666,1130,護摩壇山,ゴマダンザン,Mt.Goma-Danzan,65127,
C,11112010,33.945,135.55666666666667,410,龍神,リュウジン,Ryujin,65162,和歌山県
C,11112010,33.89333333333333,135.21666666666667,84,川辺,カワベ,Kawabe,65201,和歌山県
C,01000000,33.836666666666666,135.77333333333334,60,本宮,ホングウ,Hongu,65226,
C,11112010,33.791666666666664,135.51333333333332,160,栗栖川,クリスガワ,Kurisugawa,65256,和歌山県
C,11112010,33.68666666666667,135.97,18,新宮,シングウ,Shingu,65276,和歌山県
C,11110000,33.66166666666667,135.36333333333334,89,南紀白浜,ナンキシラハマ：南紀白浜空港,Nanki-Shirahama,65288,和歌山県
C,11112010,33.638333333333335,135.71,150,西川,ニシカワ,Nishikawa,65306,和歌山県
C,01000000,33.675,135.84833333333333,275,色川,イロカワ,Irokawa,65311,
C,01000000,33.605,135.48,17,日置川,ヒキガワ,Hikigawa,65321,
B,11111011,33.45,135.75666666666666,68,潮岬,シオノミサキ,Cape Shiono,65356,和歌山県
C,11112110,35.29666666666667,133.725,430,上長田,カミナガタ,Kaminagata,66046,岡山県
C,01000000,35.3,133.98666666666668,734,恩原,オンバラ,Onbara,66056,
C,11112110,35.10333333333333,133.435,525,千屋,チヤ,Chiya,66091,岡山県
C,01000000,35.178333333333335,133.805,480,富,トミ,Tomi,66112,
C,11112010,35.111666666666665,134.17,212,奈義,ナギ,Nagi,66127,岡山県
C,11112110,35.098333333333336,134.325,207,今岡,イマオカ,Imaoka,66136,岡山県
C,11112010,35.068333333333335,133.75333333333333,144,久世,クセ,Kuse,66171,岡山県
